,state_name,city_name,vacinados,perc_vacinados,imunizados,perc_imunizados,nao_vacinados
4358,Santa Catarina,Canelinha,810.0,6.62,124.0,1.01,11430
4359,Santa Catarina,Canoinhas,2517.0,4.63,424.0,0.78,51884
4360,Santa Catarina,Capinzal,1526.0,6.68,215.0,0.94,21322
4361,Santa Catarina,Capivari de Baixo,1300.0,5.23,362.0,1.46,23571
4362,Santa Catarina,Catanduvas,818.0,7.53,140.0,1.29,10043
4363,Santa Catarina,Caxambu do Sul,507.0,13.92,69.0,1.89,3135
4364,Santa Catarina,Celso Ramos,281.0,10.3,57.0,2.09,2447
4365,Santa Catarina,Cerro Negro,333.0,10.66,54.0,1.73,2791
4366,Santa Catarina,Chapadão do Lageado,211.0,7.06,43.0,1.44,2777
4367,Santa Catarina,Chapecó,18431.0,8.36,7327.0,3.32,201936
4368,Santa Catarina,Cocal do Sul,580.0,3.48,43.0,0.26,16104
4369,Santa Catarina,Concórdia,6620.0,8.87,1919.0,2.57,68021
4370,Santa Catarina,Cordilheira Alta,337.0,7.57,34.0,0.76,4116
4371,Santa Catarina,Coronel Freitas,1132.0,11.34,209.0,2.09,8849
4372,Santa Catarina,Coronel Martins,249.0,9.77,59.0,2.31,2300
4373,Santa Catarina,Corupá,1275.0,8.01,144.0,0.91,14634
4374,Santa Catarina,Correia Pinto,1189.0,9.29,117.0,0.91,11606
4375,Santa Catarina,Criciúma,10153.0,4.72,3070.0,1.43,205033
4376,Santa Catarina,Cunha Porã,1381.0,12.46,461.0,4.16,9705
4377,Santa Catarina,Cunhataí,217.0,11.06,32.0,1.63,1745
4378,Santa Catarina,Curitibanos,2084.0,5.24,491.0,1.24,37661
4379,Santa Catarina,Descanso,1135.0,13.76,165.0,2.0,7115
4380,Santa Catarina,Dionísio Cerqueira,1480.0,9.55,171.0,1.1,14018
4381,Santa Catarina,Dona Emma,370.0,8.92,42.0,1.01,3776
4382,Santa Catarina,Doutor Pedrinho,302.0,7.43,97.0,2.39,3762
4383,Santa Catarina,Entre Rios,256.0,7.99,35.0,1.09,2947
4384,Santa Catarina,Ermo,227.0,11.0,44.0,2.13,1836
4385,Santa Catarina,Erval Velho,485.0,10.99,170.0,3.85,3927
4386,Santa Catarina,Faxinal dos Guedes,1027.0,9.63,126.0,1.18,9640
4387,Santa Catarina,Flor do Sertão,205.0,12.96,12.0,0.76,1377
4388,Santa Catarina,Florianópolis,14012.0,2.8,2155.0,0.43,486961
4389,Santa Catarina,Formosa do Sul,364.0,14.5,37.0,1.47,2146
4390,Santa Catarina,Forquilhinha,1375.0,5.13,184.0,0.69,25418
4391,Santa Catarina,Fraiburgo,1576.0,4.32,345.0,0.95,34867
4392,Santa Catarina,Frei Rogério,260.0,12.85,28.0,1.38,1763
4393,Santa Catarina,Galvão,348.0,12.11,45.0,1.57,2525
4394,Santa Catarina,Garopaba,89.0,0.39,46.0,0.2,22989
4395,Santa Catarina,Garuva,797.0,4.39,150.0,0.83,17348
4396,Santa Catarina,Gaspar,2310.0,3.32,643.0,0.92,67329
4397,Santa Catarina,Governador Celso Ramos,1286.0,8.89,185.0,1.28,13185
4398,Santa Catarina,Grão Pará,658.0,10.02,113.0,1.72,5911
4399,Santa Catarina,Gravatal,857.0,7.45,79.0,0.69,10644
4400,Santa Catarina,Guaraciaba,1330.0,13.18,192.0,1.9,8760
4401,Santa Catarina,Guaramirim,946.0,2.11,195.0,0.44,43873
4402,Santa Catarina,Guarujá do Sul,614.0,11.9,80.0,1.55,4546
4403,Santa Catarina,Guatambú,428.0,9.1,74.0,1.57,4276
4404,Santa Catarina,Herval d'Oeste,1083.0,4.79,232.0,1.03,21523
4405,Santa Catarina,Ibiam,221.0,11.29,33.0,1.69,1736
4406,Santa Catarina,Ibicaré,437.0,13.65,61.0,1.91,2765
4407,Santa Catarina,Ibirama,1535.0,8.1,461.0,2.43,17415
4408,Santa Catarina,Içara,3510.0,6.22,562.0,1.0,52911
4409,Santa Catarina,Ilhota,278.0,1.96,55.0,0.39,13906
4410,Santa Catarina,Imaruí,1407.0,13.88,237.0,2.34,8728
4411,Santa Catarina,Imbituba,2778.0,6.19,680.0,1.52,42075
4412,Santa Catarina,Imbuia,482.0,7.78,57.0,0.92,5715
4413,Santa Catarina,Indaial,4311.0,6.21,1545.0,2.23,65114
4414,Santa Catarina,Iomerê,405.0,13.75,77.0,2.61,2540
4415,Santa Catarina,Ipira,338.0,7.6,62.0,1.39,4108
4416,Santa Catarina,Iporã do Oeste,961.0,10.68,144.0,1.6,8035
4417,Santa Catarina,Ipuaçu,538.0,7.16,91.0,1.21,6976
4418,Santa Catarina,Ipumirim,632.0,8.32,98.0,1.29,6961
4419,Santa Catarina,Iraceminha,542.0,13.63,54.0,1.36,3434
4420,Santa Catarina,Irani,803.0,7.71,125.0,1.2,9616
4421,Santa Catarina,Irati,276.0,14.3,51.0,2.64,1654
4422,Santa Catarina,Irineópolis,764.0,6.81,106.0,0.94,10458
4423,Santa Catarina,Itá,760.0,12.32,108.0,1.75,5409
4424,Santa Catarina,Itaiópolis,1494.0,6.89,193.0,0.89,20175
4425,Santa Catarina,Itajaí,6535.0,2.98,1923.0,0.88,213001
4426,Santa Catarina,Itapema,4849.0,7.42,1255.0,1.92,60463
4427,Santa Catarina,Itapiranga,1324.0,7.85,216.0,1.28,15548
4428,Santa Catarina,Itapoá,1839.0,8.94,189.0,0.92,18737
4429,Santa Catarina,Ituporanga,2120.0,8.45,378.0,1.51,22966
4430,Santa Catarina,Jaborá,406.0,10.32,75.0,1.91,3530
4431,Santa Catarina,Jacinto Machado,1009.0,9.69,143.0,1.37,9407
4432,Santa Catarina,Jaguaruna,1183.0,5.91,197.0,0.98,18841
4433,Santa Catarina,Jaraguá do Sul,14973.0,8.43,2413.0,1.36,162724
4434,Santa Catarina,Jardinópolis,283.0,18.03,38.0,2.42,1287
4435,Santa Catarina,Joaçaba,3210.0,10.66,815.0,2.71,26908
4436,Santa Catarina,Joinville,39464.0,6.68,8010.0,1.36,551002
4437,Santa Catarina,José Boiteux,674.0,13.49,374.0,7.48,4323
4438,Santa Catarina,Jupiá,272.0,12.95,42.0,2.0,1829
4439,Santa Catarina,Lacerdópolis,330.0,14.69,42.0,1.87,1916
4440,Santa Catarina,Lages,13974.0,8.87,3277.0,2.08,143570
4441,Santa Catarina,Laguna,4197.0,9.16,667.0,1.46,41617
4442,Santa Catarina,Lajeado Grande,46.0,3.22,16.0,1.12,1381
4443,Santa Catarina,Laurentino,540.0,7.75,90.0,1.29,6430
4444,Santa Catarina,Lauro Muller,1227.0,8.05,183.0,1.2,14017
4445,Santa Catarina,Lebon Régis,786.0,6.49,168.0,1.39,11321
4446,Santa Catarina,Leoberto Leal,389.0,12.79,49.0,1.61,2652
4447,Santa Catarina,Lindóia do Sul,429.0,9.4,49.0,1.07,4134
4448,Santa Catarina,Lontras,531.0,4.38,47.0,0.39,11599
4449,Santa Catarina,Luiz Alves,681.0,5.3,211.0,1.64,12178
4450,Santa Catarina,Luzerna,765.0,13.46,207.0,3.64,4920
4451,Santa Catarina,Macieira,128.0,7.21,21.0,1.18,1647
4452,Santa Catarina,Mafra,2179.0,3.87,701.0,1.25,54113
4453,Santa Catarina,Major Gercino,325.0,9.44,52.0,1.51,3117
4454,Santa Catarina,Major Vieira,496.0,6.12,80.0,0.99,7607
4455,Santa Catarina,Maracajá,572.0,7.84,135.0,1.85,6721
4456,Santa Catarina,Maravilha,2498.0,9.7,503.0,1.95,23264
4457,Santa Catarina,Marema,275.0,15.3,35.0,1.95,1522
4458,Santa Catarina,Massaranduba,1576.0,9.32,201.0,1.19,15340
4459,Santa Catarina,Matos Costa,230.0,9.13,32.0,1.27,2290
4460,Santa Catarina,Meleiro,800.0,11.4,182.0,2.59,6215
4461,Santa Catarina,Mirim Doce,273.0,11.82,26.0,1.13,2036
4462,Santa Catarina,Modelo,380.0,9.03,54.0,1.28,3829
4463,Santa Catarina,Mondaí,1010.0,8.6,111.0,0.95,10732
4464,Santa Catarina,Monte Carlo,756.0,7.66,106.0,1.07,9110
4465,Santa Catarina,Monte Castelo,581.0,7.02,86.0,1.04,7694
4466,Santa Catarina,Morro da Fumaça,1220.0,6.86,256.0,1.44,16576
4467,Santa Catarina,Morro Grande,282.0,9.75,43.0,1.49,2611
4468,Santa Catarina,Navegantes,2033.0,2.5,308.0,0.38,79442
4469,Santa Catarina,Nova Erechim,409.0,8.15,52.0,1.04,4610
4470,Santa Catarina,Nova Itaberaba,282.0,6.51,43.0,0.99,4049
4471,Santa Catarina,Nova Trento,1324.0,9.1,248.0,1.7,13225
4472,Santa Catarina,Nova Veneza,1329.0,8.76,316.0,2.08,13837
4473,Santa Catarina,Novo Horizonte,263.0,10.77,34.0,1.39,2179
4474,Santa Catarina,Orleans,2198.0,9.59,340.0,1.48,20714
4475,Santa Catarina,Otacílio Costa,1188.0,6.34,106.0,0.57,17556
4476,Santa Catarina,Ouro,691.0,9.47,142.0,1.95,6604
4477,Santa Catarina,Ouro Verde,257.0,11.59,38.0,1.71,1960
4478,Santa Catarina,Paial,244.0,16.21,53.0,3.52,1261
4479,Santa Catarina,Painel,266.0,11.28,32.0,1.36,2093
4480,Santa Catarina,Palhoça,2513.0,1.46,859.0,0.5,169284
4481,Santa Catarina,Palma Sola,651.0,8.77,100.0,1.35,6772
4482,Santa Catarina,Palmeira,286.0,10.89,44.0,1.67,2341
4483,Santa Catarina,Palmitos,1819.0,11.25,254.0,1.57,14350
4484,Santa Catarina,Papanduva,1211.0,6.27,152.0,0.79,18109
4485,Santa Catarina,Paraíso,435.0,12.66,51.0,1.48,3002
4486,Santa Catarina,Passo de Torres,466.0,5.28,62.0,0.7,8357
4487,Santa Catarina,Passos Maia,80.0,1.93,34.0,0.82,4067
4488,Santa Catarina,Paulo Lopes,31.0,0.41,10.0,0.13,7463
4489,Santa Catarina,Pedras Grandes,430.0,10.81,52.0,1.31,3546
4490,Santa Catarina,Penha,2193.0,6.74,569.0,1.75,30338
4491,Santa Catarina,Peritiba,447.0,16.04,85.0,3.05,2340
4492,Santa Catarina,Pescaria Brava,763.0,7.56,119.0,1.18,9328
4493,Santa Catarina,Petrolândia,613.0,10.33,52.0,0.88,5324
4494,Santa Catarina,Balneário Piçarras,1764.0,7.62,424.0,1.83,21383
4495,Santa Catarina,Pinhalzinho,1688.0,8.31,265.0,1.3,18625
4496,Santa Catarina,Pinheiro Preto,300.0,8.44,37.0,1.04,3255
4497,Santa Catarina,Piratuba,601.0,15.59,74.0,1.92,3253
4498,Santa Catarina,Planalto Alegre,342.0,11.92,57.0,1.99,2528
4499,Santa Catarina,Pomerode,2581.0,7.72,610.0,1.82,30866
4500,Santa Catarina,Ponte Alta,400.0,8.54,51.0,1.09,4282
4501,Santa Catarina,Ponte Alta do Norte,193.0,5.65,43.0,1.26,3221
4502,Santa Catarina,Ponte Serrada,142.0,1.22,59.0,0.51,11451
4503,Santa Catarina,Porto Belo,1453.0,6.79,326.0,1.52,19935
4504,Santa Catarina,Porto União,3156.0,8.92,594.0,1.68,32242
4505,Santa Catarina,Pouso Redondo,1182.0,6.77,243.0,1.39,16271
4506,Santa Catarina,Praia Grande,900.0,12.3,170.0,2.32,6419
4507,Santa Catarina,Presidente Castello Branco,281.0,17.92,59.0,3.76,1287
4508,Santa Catarina,Presidente Getúlio,1478.0,8.46,189.0,1.08,15993
4509,Santa Catarina,Presidente Nereu,211.0,9.23,51.0,2.23,2076
4510,Santa Catarina,Princesa,315.0,10.77,49.0,1.68,2609
4511,Santa Catarina,Quilombo,1208.0,12.22,159.0,1.61,8679
4512,Santa Catarina,Rancho Queimado,502.0,17.44,105.0,3.65,2376
4513,Santa Catarina,Rio das Antas,363.0,5.85,71.0,1.14,5842
4514,Santa Catarina,Rio do Campo,447.0,7.53,74.0,1.25,5493
4515,Santa Catarina,Rio do Oeste,820.0,10.95,199.0,2.66,6669
4516,Santa Catarina,Rio dos Cedros,933.0,7.99,231.0,1.98,10743
4517,Santa Catarina,Rio do Sul,5473.0,7.7,1294.0,1.82,65588
4518,Santa Catarina,Rio Fortuna,407.0,8.83,55.0,1.19,4204
4519,Santa Catarina,Rio Negrinho,1397.0,3.3,270.0,0.64,40905
4520,Santa Catarina,Rio Rufino,247.0,9.95,82.0,3.3,2236
4521,Santa Catarina,Riqueza,535.0,11.64,54.0,1.17,4063
4522,Santa Catarina,Rodeio,689.0,5.96,251.0,2.17,10862
4523,Santa Catarina,Romelândia,435.0,9.09,74.0,1.55,4351
4524,Santa Catarina,Salete,579.0,7.58,85.0,1.11,7063
4525,Santa Catarina,Saltinho,445.0,11.77,39.0,1.03,3336
4526,Santa Catarina,Salto Veloso,430.0,9.11,62.0,1.31,4288
4527,Santa Catarina,Sangão,583.0,4.6,82.0,0.65,12095
4528,Santa Catarina,Santa Cecília,1024.0,6.08,243.0,1.44,15806
4529,Santa Catarina,Santa Helena,262.0,11.79,31.0,1.39,1961
4530,Santa Catarina,Santa Rosa de Lima,297.0,13.87,36.0,1.68,1845
4531,Santa Catarina,Santa Rosa do Sul,824.0,9.86,115.0,1.38,7534
4532,Santa Catarina,Santa Terezinha,528.0,6.01,52.0,0.59,8259
4533,Santa Catarina,Santa Terezinha do Progresso,381.0,15.69,42.0,1.73,2047
4534,Santa Catarina,Santiago do Sul,204.0,16.19,33.0,2.62,1056
4535,Santa Catarina,Santo Amaro da Imperatriz,697.0,3.0,310.0,1.33,22548
4536,Santa Catarina,São Bernardino,257.0,11.0,31.0,1.33,2079
4537,Santa Catarina,São Bento do Sul,3327.0,3.94,701.0,0.83,81180
4538,Santa Catarina,São Bonifácio,330.0,11.63,17.0,0.6,2508
4539,Santa Catarina,São Carlos,855.0,7.58,149.0,1.32,10426
4540,Santa Catarina,São Cristovão do Sul,329.0,5.93,42.0,0.76,5220
4541,Santa Catarina,São Domingos,787.0,8.33,115.0,1.22,8658
4542,Santa Catarina,São João do Oeste,742.0,11.63,62.0,0.97,5639
4543,Santa Catarina,São João Batista,996.0,2.66,265.0,0.71,36428
4544,Santa Catarina,São João do Itaperiú,264.0,7.07,45.0,1.21,3469
4545,Santa Catarina,São João do Sul,172.0,2.36,78.0,1.07,7125
4546,Santa Catarina,São Joaquim,1889.0,7.01,322.0,1.19,25063
4547,Santa Catarina,São José,7729.0,3.13,2771.0,1.12,238857
4548,Santa Catarina,São José do Cedro,1380.0,9.98,178.0,1.29,12449
4549,Santa Catarina,São José do Cerrito,866.0,10.44,115.0,1.39,7429
4550,Santa Catarina,São Lourenço do Oeste,1489.0,6.18,447.0,1.86,22587
4551,Santa Catarina,São Ludgero,794.0,5.92,109.0,0.81,12616
4552,Santa Catarina,São Martinho,431.0,13.55,79.0,2.48,2749
4553,Santa Catarina,São Miguel da Boa Vista,338.0,18.57,100.0,5.49,1482
4554,Santa Catarina,São Miguel do Oeste,4446.0,10.98,863.0,2.13,36036
4555,Santa Catarina,São Pedro de Alcântara,644.0,11.06,248.0,4.26,5179
4556,Santa Catarina,Saudades,921.0,9.45,169.0,1.73,8824
4557,Santa Catarina,Schroeder,932.0,4.36,164.0,0.77,20433
4558,Santa Catarina,Seara,1288.0,7.34,263.0,1.5,16253
4559,Santa Catarina,Serra Alta,375.0,11.49,26.0,0.8,2888
4560,Santa Catarina,Siderópolis,820.0,5.85,183.0,1.31,13187
4561,Santa Catarina,Sombrio,1807.0,5.95,3.0,0.01,28567
4562,Santa Catarina,Sul Brasil,319.0,12.96,27.0,1.1,2142
4563,Santa Catarina,Taió,1483.0,8.06,196.0,1.07,16912
4564,Santa Catarina,Tangará,718.0,8.28,137.0,1.58,7958
4565,Santa Catarina,Tigrinhos,300.0,18.37,64.0,3.92,1333
4566,Santa Catarina,Tijucas,1215.0,3.16,576.0,1.5,37192
4567,Santa Catarina,Timbé do Sul,436.0,8.15,55.0,1.03,4912
4568,Santa Catarina,Timbó,3527.0,7.97,920.0,2.08,40711
4569,Santa Catarina,Timbó Grande,372.0,4.72,101.0,1.28,7505
4570,Santa Catarina,Três Barras,1337.0,6.94,230.0,1.19,17938
4571,Santa Catarina,Treviso,415.0,10.56,97.0,2.47,3514
4572,Santa Catarina,Treze de Maio,792.0,11.18,84.0,1.19,6289
4573,Santa Catarina,Treze Tílias,485.0,6.19,45.0,0.57,7355
4574,Santa Catarina,Trombudo Central,786.0,10.68,149.0,2.02,6574
4575,Santa Catarina,Tubarão,5871.0,5.56,2098.0,1.99,99815
4576,Santa Catarina,Tunápolis,533.0,11.73,68.0,1.5,4010
4577,Santa Catarina,Turvo,936.0,7.26,227.0,1.76,11963
4578,Santa Catarina,União do Oeste,394.0,15.99,71.0,2.88,2070
4579,Santa Catarina,Urubici,898.0,7.99,103.0,0.92,10337
4580,Santa Catarina,Urupema,270.0,10.95,40.0,1.62,2195
4581,Santa Catarina,Urussanga,2193.0,10.31,233.0,1.1,19075
4582,Santa Catarina,Vargeão,407.0,11.39,31.0,0.87,3166
4583,Santa Catarina,Vargem,241.0,9.73,57.0,2.3,2236
4584,Santa Catarina,Vargem Bonita,372.0,8.28,77.0,1.71,4120
4585,Santa Catarina,Vidal Ramos,529.0,8.35,95.0,1.5,5809
4586,Santa Catarina,Videira,4250.0,8.01,686.0,1.29,48815
4587,Santa Catarina,Vitor Meireles,519.0,10.42,164.0,3.29,4460
4588,Santa Catarina,Witmarsum,315.0,7.94,53.0,1.34,3650
4589,Santa Catarina,Xanxerê,2378.0,4.66,585.0,1.15,48604
4590,Santa Catarina,Xavantina,408.0,10.37,76.0,1.93,3525
4591,Santa Catarina,Xaxim,2190.0,7.63,297.0,1.03,26516
4592,Santa Catarina,Zortéa,311.0,9.25,42.0,1.25,3052
4593,Santa Catarina,Balneário Rincão,1061.0,8.32,105.0,0.82,11699
4594,Rio Grande do Sul,Aceguá,346.0,7.06,122.0,2.49,4555
4595,Rio Grande do Sul,Água Santa,518.0,13.82,196.0,5.23,3230
4596,Rio Grande do Sul,Agudo,2011.0,12.22,399.0,2.42,14450
4597,Rio Grande do Sul,Ajuricaba,967.0,13.77,211.0,3.0,6057
4598,Rio Grande do Sul,Alecrim,656.0,11.03,206.0,3.46,5294
4599,Rio Grande do Sul,Alegrete,8723.0,11.85,1983.0,2.69,64866
4600,Rio Grande do Sul,Alegria,555.0,16.02,112.0,3.23,2909
4601,Rio Grande do Sul,Almirante Tamandaré do Sul,295.0,15.02,44.0,2.24,1669
4602,Rio Grande do Sul,Alpestre,780.0,12.46,150.0,2.4,5478
4603,Rio Grande do Sul,Alto Alegre,269.0,16.42,61.0,3.72,1369
4604,Rio Grande do Sul,Alto Feliz,386.0,12.75,67.0,2.21,2642
4605,Rio Grande do Sul,Alvorada,13452.0,6.4,3233.0,1.54,196853
4606,Rio Grande do Sul,Amaral Ferrador,344.0,4.89,92.0,1.31,6687
4607,Rio Grande do Sul,Ametista do Sul,670.0,9.04,127.0,1.71,6739
4608,Rio Grande do Sul,André da Rocha,171.0,12.83,44.0,3.3,1162
4609,Rio Grande do Sul,Anta Gorda,803.0,13.43,147.0,2.46,5178
4610,Rio Grande do Sul,Antônio Prado,1829.0,14.02,503.0,3.85,11221
4611,Rio Grande do Sul,Arambaré,553.0,15.44,144.0,4.02,3028
4612,Rio Grande do Sul,Araricá,607.0,10.65,264.0,4.63,5091
4613,Rio Grande do Sul,Aratiba,1040.0,16.68,215.0,3.45,5195
4614,Rio Grande do Sul,Arroio do Meio,2773.0,13.33,583.0,2.8,18032
4615,Rio Grande do Sul,Arroio do Sal,1182.0,11.74,372.0,3.7,8883
4616,Rio Grande do Sul,Arroio do Padre,269.0,9.16,106.0,3.61,2668
4617,Rio Grande do Sul,Arroio dos Ratos,1393.0,9.84,407.0,2.88,12758
4618,Rio Grande do Sul,Arroio do Tigre,1185.0,8.86,333.0,2.49,12188
4619,Rio Grande do Sul,Arroio Grande,1741.0,9.52,519.0,2.84,16552
4620,Rio Grande do Sul,Arvorezinha,1141.0,10.95,244.0,2.34,9283
4621,Rio Grande do Sul,Augusto Pestana,1151.0,17.28,286.0,4.29,5510
4622,Rio Grande do Sul,Áurea,488.0,13.73,123.0,3.46,3066
4623,Rio Grande do Sul,Bagé,10096.0,8.33,2050.0,1.69,111047
4624,Rio Grande do Sul,Balneário Pinhal,1619.0,11.51,498.0,3.54,12449
4625,Rio Grande do Sul,Barão,786.0,12.74,143.0,2.32,5385
4626,Rio Grande do Sul,Barão de Cotegipe,980.0,14.8,341.0,5.15,5643
4627,Rio Grande do Sul,Barão do Triunfo,469.0,6.26,126.0,1.68,7018
4628,Rio Grande do Sul,Barracão,590.0,11.18,130.0,2.46,4685
4629,Rio Grande do Sul,Barra do Guarita,252.0,7.76,72.0,2.22,2996
4630,Rio Grande do Sul,Barra do Quaraí,319.0,7.57,79.0,1.87,3896
4631,Rio Grande do Sul,Barra do Ribeiro,3886.0,28.8,1951.0,14.46,9605
4632,Rio Grande do Sul,Barra do Rio Azul,329.0,19.47,84.0,4.97,1361
4633,Rio Grande do Sul,Barra Funda,330.0,13.0,89.0,3.51,2209
4634,Rio Grande do Sul,Barros Cassal,878.0,7.84,231.0,2.06,10321
4635,Rio Grande do Sul,Benjamin Constant do Sul,653.0,32.75,427.0,21.41,1341
4636,Rio Grande do Sul,Bento Gonçalves,2879.0,2.39,154.0,0.13,117575
4637,Rio Grande do Sul,Boa Vista das Missões,131.0,6.24,54.0,2.57,1967
4638,Rio Grande do Sul,Boa Vista do Buricá,942.0,14.03,182.0,2.71,5770
4639,Rio Grande do Sul,Boa Vista do Cadeado,359.0,14.53,56.0,2.27,2111
4640,Rio Grande do Sul,Boa Vista do Incra,299.0,11.49,73.0,2.8,2304
4641,Rio Grande do Sul,Boa Vista do Sul,498.0,17.89,76.0,2.73,2285
4642,Rio Grande do Sul,Bom Jesus,1518.0,13.38,533.0,4.7,9831
4643,Rio Grande do Sul,Bom Princípio,937.0,6.67,240.0,1.71,13118
4644,Rio Grande do Sul,Bom Progresso,258.0,13.29,54.0,2.78,1684
4645,Rio Grande do Sul,Bom Retiro do Sul,1225.0,9.94,321.0,2.6,11103
4646,Rio Grande do Sul,Boqueirão do Leão,643.0,8.34,151.0,1.96,7071
4647,Rio Grande do Sul,Bossoroca,737.0,11.74,144.0,2.29,5542
4648,Rio Grande do Sul,Bozano,403.0,18.98,93.0,4.38,1720
4649,Rio Grande do Sul,Braga,226.0,6.74,115.0,3.43,3127
4650,Rio Grande do Sul,Brochier,751.0,14.8,256.0,5.05,4323
4651,Rio Grande do Sul,Butiá,1835.0,8.76,431.0,2.06,19106
4652,Rio Grande do Sul,Caçapava do Sul,3819.0,11.36,1100.0,3.27,29805
4653,Rio Grande do Sul,Cacequi,789.0,6.28,264.0,2.1,11772
4654,Rio Grande do Sul,Cachoeira do Sul,10183.0,12.39,2573.0,3.13,72018
4655,Rio Grande do Sul,Cachoeirinha,10242.0,7.86,2475.0,1.9,120051
4656,Rio Grande do Sul,Cacique Doble,1117.0,22.05,588.0,11.61,3948
4657,Rio Grande do Sul,Caibaté,899.0,18.55,172.0,3.55,3947
4658,Rio Grande do Sul,Caiçara,564.0,11.89,150.0,3.16,4179
4659,Rio Grande do Sul,Camaquã,6875.0,10.38,2010.0,3.03,59386
4660,Rio Grande do Sul,Camargo,416.0,15.22,88.0,3.22,2317
4661,Rio Grande do Sul,Cambará do Sul,634.0,9.86,222.0,3.45,5797
4662,Rio Grande do Sul,Campestre da Serra,333.0,9.83,78.0,2.3,3055
4663,Rio Grande do Sul,Campina das Missões,818.0,14.94,177.0,3.23,4656
4664,Rio Grande do Sul,Campinas do Sul,869.0,15.93,207.0,3.8,4585
4665,Rio Grande do Sul,Campo Bom,5374.0,8.06,961.0,1.44,61338
4666,Rio Grande do Sul,Campo Novo,509.0,11.35,141.0,3.14,3975
4667,Rio Grande do Sul,Campos Borges,424.0,12.77,84.0,2.53,2896
4668,Rio Grande do Sul,Candelária,3312.0,10.56,674.0,2.15,28053
4669,Rio Grande do Sul,Cândido Godói,991.0,15.99,167.0,2.69,5207
4670,Rio Grande do Sul,Candiota,854.0,8.91,254.0,2.65,8730
4671,Rio Grande do Sul,Canela,3374.0,7.5,733.0,1.63,41624
4672,Rio Grande do Sul,Canguçu,5301.0,9.46,1110.0,1.98,50744
4673,Rio Grande do Sul,Canoas,31185.0,9.0,8497.0,2.45,315431
4674,Rio Grande do Sul,Canudos do Vale,192.0,11.19,50.0,2.91,1524
4675,Rio Grande do Sul,Capão Bonito do Sul,245.0,14.81,46.0,2.78,1409
4676,Rio Grande do Sul,Capão da Canoa,3965.0,7.47,1205.0,2.27,49084
4677,Rio Grande do Sul,Capão do Cipó,327.0,8.96,70.0,1.92,3324
4678,Rio Grande do Sul,Capão do Leão,1100.0,4.34,425.0,1.68,24254
4679,Rio Grande do Sul,Capivari do Sul,448.0,9.61,111.0,2.38,4212
4680,Rio Grande do Sul,Capela de Santana,411.0,3.44,201.0,1.68,11529
4681,Rio Grande do Sul,Capitão,347.0,12.59,84.0,3.05,2410
4682,Rio Grande do Sul,Carazinho,7371.0,11.87,2035.0,3.28,54739
4683,Rio Grande do Sul,Caraá,1349.0,16.31,283.0,3.42,6921
4684,Rio Grande do Sul,Carlos Barbosa,2778.0,9.31,683.0,2.29,27055
4685,Rio Grande do Sul,Carlos Gomes,179.0,13.0,51.0,3.7,1198
4686,Rio Grande do Sul,Casca,1269.0,14.05,244.0,2.7,7762
4687,Rio Grande do Sul,Caseiros,316.0,9.87,84.0,2.62,2886
4688,Rio Grande do Sul,Catuípe,1301.0,14.83,276.0,3.15,7473
4689,Rio Grande do Sul,Caxias do Sul,38211.0,7.48,13554.0,2.65,472695
4690,Rio Grande do Sul,Centenário,446.0,15.43,84.0,2.91,2445
4691,Rio Grande do Sul,Cerrito,832.0,13.66,157.0,2.58,5259
4692,Rio Grande do Sul,Cerro Branco,526.0,11.21,119.0,2.54,4165
4693,Rio Grande do Sul,Cerro Grande,233.0,10.08,63.0,2.73,2078
4694,Rio Grande do Sul,Cerro Grande do Sul,427.0,3.49,203.0,1.66,11812
4695,Rio Grande do Sul,Cerro Largo,1948.0,13.78,471.0,3.33,12185
4696,Rio Grande do Sul,Chapada,1005.0,10.84,268.0,2.89,8264
4697,Rio Grande do Sul,Charqueadas,2977.0,7.3,662.0,1.62,37812
4698,Rio Grande do Sul,Charrua,1090.0,33.24,778.0,23.73,2189
4699,Rio Grande do Sul,Chiapetta,586.0,15.6,134.0,3.57,3170
4700,Rio Grande do Sul,Chuí,449.0,6.7,129.0,1.92,6255
4701,Rio Grande do Sul,Chuvisca,377.0,6.93,72.0,1.32,5064
4702,Rio Grande do Sul,Cidreira,1456.0,8.96,234.0,1.44,14798
4703,Rio Grande do Sul,Ciríaco,470.0,9.9,138.0,2.91,4277
4704,Rio Grande do Sul,Colinas,285.0,11.69,101.0,4.14,2153
4705,Rio Grande do Sul,Colorado,656.0,20.66,105.0,3.31,2519
4706,Rio Grande do Sul,Condor,685.0,10.14,162.0,2.4,6068
4707,Rio Grande do Sul,Constantina,1503.0,15.16,410.0,4.14,8408
4708,Rio Grande do Sul,Coqueiro Baixo,323.0,21.52,65.0,4.33,1178
4709,Rio Grande do Sul,Coqueiros do Sul,303.0,13.14,85.0,3.69,2003
4710,Rio Grande do Sul,Coronel Barros,475.0,18.86,91.0,3.61,2044
4711,Rio Grande do Sul,Coronel Bicaco,467.0,6.38,95.0,1.3,6858
4712,Rio Grande do Sul,Coronel Pilar,334.0,20.52,37.0,2.27,1294
4713,Rio Grande do Sul,Cotiporã,578.0,15.0,156.0,4.05,3275
4714,Rio Grande do Sul,Coxilha,279.0,10.12,68.0,2.47,2477
4715,Rio Grande do Sul,Crissiumal,1834.0,13.64,407.0,3.03,11614
